Date,Time,Transaction ID,Type,Customer Name,Item Name,Size,Category,Payment Method,Gross Sales,Discounts,Net Sales,Tax,Tip,Total Collected,Fees,Net Total
2025-10-07,12:31:49,TXN-35734,Sale,Drew C.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-10-07,12:37:11,TXN-35814,Sale,Jordan O.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-07,12:51:36,TXN-35784,Sale,Avery D.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-10-07,13:00:25,TXN-35788,Sale,Quinn J.,Pumpkin Spice Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,1.23,7.78,0.34,7.44
2025-10-07,13:05:48,TXN-35754,Sale,Drew G.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.48,5.94,0.30,5.64
2025-10-07,13:09:29,TXN-35736,Sale,Skyler C.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.72,7.27,0.33,6.94
2025-10-07,13:12:55,TXN-35761,Sale,Rowan X.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-07,13:16:22,TXN-35774,Sale,Riley B.,Americano,16 oz,coffee,Credit Card,4.00,0.00,4.00,0.36,0.55,4.91,0.27,4.64
2025-10-07,13:50:18,TXN-35722,Sale,Drew P.,Pumpkin Spice Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-07,13:52:03,TXN-35747,Sale,Riley U.,Matcha Latte,12 oz,tea,Cash,6.00,0.60,5.40,0.49,0.00,5.89,0.00,5.89
2025-10-07,14:10:22,TXN-35819,Sale,Robin A.,Pumpkin Spice Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.35,6.90,0.32,6.58
2025-10-07,14:20:08,TXN-35767,Sale,Reese W.,Pumpkin Spice Latte,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,1.49,8.58,0.36,8.22
2025-10-07,14:21:05,TXN-35733,Sale,Jamie S.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.58,7.40,0.34,7.06
2025-10-07,14:25:42,TXN-35730,Sale,Drew B.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.16,6.43,0.31,6.12
2025-10-07,14:56:30,TXN-35769,Sale,Jamie Q.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-07,14:57:00,TXN-35800,Sale,Parker J.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.60,5.96,0.30,5.66
2025-10-07,15:16:49,TXN-35766,Sale,Cameron F.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,1.28,5.64,0.29,5.35
2025-10-07,15:19:51,TXN-35753,Sale,Morgan W.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-10-07,15:48:05,TXN-35807,Sale,Reese D.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-07,16:53:36,TXN-35811,Sale,Kai R.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.57,5.48,0.29,5.19
2025-10-07,17:26:48,TXN-35785,Sale,Alex P.,White Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-10-08,07:07:35,TXN-35833,Sale,Rowan U.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.48,7.30,0.33,6.97
2025-10-08,07:18:47,TXN-35877,Sale,Rowan H.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,1.22,3.78,0.34,0.37,4.49,0.26,4.23
2025-10-08,07:22:16,TXN-35907,Sale,Cameron P.,Pumpkin Spice Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,07:25:10,TXN-35886,Sale,Kai D.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-08,08:01:51,TXN-35872,Sale,Jordan H.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-10-08,08:14:01,TXN-35858,Sale,Avery A.,Pumpkin Spice Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,1.08,7.63,0.34,7.29
2025-10-08,08:14:36,TXN-35899,Sale,Rowan H.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-10-08,08:16:48,TXN-35904,Sale,Avery F.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,08:23:27,TXN-35851,Sale,Kai L.,Dirty Matcha Chai,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.85,7.94,0.35,7.59
2025-10-08,08:24:43,TXN-35894,Sale,Rowan T.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,08:27:41,TXN-35900,Sale,Jordan N.,Pumpkin Spice Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.44,6.99,0.32,6.67
2025-10-08,08:37:05,TXN-35898,Sale,Hayden L.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.07,7.16,0.33,6.83
2025-10-08,08:46:30,TXN-35860,Sale,Jordan L.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,1.50,8.05,0.35,7.70
2025-10-08,08:46:38,TXN-35859,Sale,Parker W.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.53,5.44,0.29,5.15
2025-10-08,08:54:04,TXN-35828,Sale,Alex G.,Pumpkin Spice Latte,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.47,7.56,0.34,7.22
2025-10-08,08:59:19,TXN-35902,Sale,Robin C.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.88,7.43,0.34,7.09
2025-10-08,09:03:24,TXN-35823,Sale,Parker D.,Earl Gray Latte,16 oz,tea,Apple Pay,5.50,0.00,5.50,0.50,0.61,6.61,0.32,6.29
2025-10-08,09:05:10,TXN-35836,Sale,Jordan F.,Earl Gray Latte,16 oz,tea,Cash,5.50,0.00,5.50,0.50,0.00,6.00,0.00,6.00
2025-10-08,09:09:56,TXN-35871,Sale,Casey M.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-10-08,09:10:42,TXN-35857,Sale,Skyler N.,Dirty Matcha Chai,12 oz,seasonal drink,Cash,6.00,0.60,5.40,0.49,0.00,5.89,0.00,5.89
2025-10-08,09:11:34,TXN-35875,Sale,Casey S.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-10-08,09:12:24,TXN-35885,Sale,Jamie Y.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.85,5.21,0.28,4.93
2025-10-08,09:15:38,TXN-35891,Sale,Robin F.,Brown Sugar Cinnamon Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-10-08,09:20:42,TXN-35879,Sale,Morgan R.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.60,5.96,0.30,5.66
2025-10-08,09:24:26,TXN-35847,Sale,Rowan H.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.61,5.52,0.29,5.23
2025-10-08,09:29:59,TXN-35829,Sale,Riley R.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.28,5.74,0.29,5.45
2025-10-08,09:32:47,TXN-35896,Sale,Sam G.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.98,4.77,0.44,0.35,5.56,0.29,5.27
2025-10-08,09:34:25,TXN-35890,Sale,Jordan D.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.17,6.99,0.32,6.67
2025-10-08,09:36:26,TXN-35844,Sale,Parker Q.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,0.26,5.72,0.29,5.43
2025-10-08,09:39:05,TXN-35830,Sale,Morgan X.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.15,6.70,0.32,6.38
2025-10-08,09:40:55,TXN-35845,Sale,Kai L.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.47,7.56,0.34,7.22
2025-10-08,09:42:26,TXN-35865,Sale,Jordan R.,Matcha Latte,16 oz,tea,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-10-08,09:43:59,TXN-35824,Sale,Drew L.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.55,5.45,0.50,0.00,5.95,0.30,5.65
2025-10-08,09:44:57,TXN-35906,Sale,Elliot B.,Earl Gray Latte,16 oz,tea,Apple Pay,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-08,09:48:47,TXN-35881,Sale,Morgan J.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,09:50:17,TXN-35905,Sale,Robin S.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,2.17,8.72,0.37,8.35
2025-10-08,09:51:52,TXN-35867,Sale,Jordan T.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.43,8.25,0.36,7.89
2025-10-08,09:52:30,TXN-35869,Sale,Parker D.,Dark Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-10-08,09:54:49,TXN-35893,Sale,Reese O.,Pumpkin Spice Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.78,7.87,0.35,7.52
2025-10-08,09:54:50,TXN-35862,Sale,Sam X.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.65,6.92,0.32,6.60
2025-10-08,09:59:54,TXN-35832,Sale,Sam P.,Latte,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-10-08,10:00:24,TXN-35863,Sale,Casey B.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.53,7.62,0.34,7.28
2025-10-08,10:06:11,TXN-35825,Sale,Casey U.,Dark Mocha,16 oz,coffee,Credit Card,6.25,1.47,4.78,0.44,1.01,6.23,0.31,5.92
2025-10-08,10:11:40,TXN-35866,Sale,Hayden S.,Brown Sugar Cinnamon Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-10-08,10:13:19,TXN-35903,Sale,Jamie A.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.66,3.84,0.35,0.44,4.63,0.27,4.36
2025-10-08,10:16:54,TXN-35853,Sale,Riley Z.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-08,10:17:25,TXN-35834,Sale,Skyler O.,Brown Sugar Cinnamon Latte,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.29,6.56,0.31,6.25
2025-10-08,10:30:09,TXN-35831,Sale,Casey J.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-08,10:46:13,TXN-35873,Sale,Kai K.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-10-08,10:50:47,TXN-35897,Sale,Parker V.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-10-08,10:52:00,TXN-35826,Sale,Riley T.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-10-08,10:58:54,TXN-35870,Sale,Cameron W.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.12,7.21,0.33,6.88
2025-10-08,11:04:36,TXN-35835,Sale,Jordan D.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.27,6.82,0.32,6.50
2025-10-08,11:10:45,TXN-35884,Sale,Drew B.,Pumpkin Spice Latte,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.40,7.49,0.34,7.15
2025-10-08,11:15:30,TXN-35848,Sale,Riley I.,White Mocha,12 oz,coffee,Apple Pay,5.75,0.79,4.96,0.45,0.72,6.13,0.30,5.83
2025-10-08,11:20:03,TXN-35882,Sale,Jamie Y.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-10-08,11:28:38,TXN-35895,Sale,Rowan S.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.10,6.92,0.32,6.60
2025-10-08,11:40:25,TXN-35821,Sale,Taylor O.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.72,7.81,0.35,7.46
2025-10-08,11:41:47,TXN-35839,Sale,Jordan F.,Pumpkin Spice Latte,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,11:47:09,TXN-35855,Sale,Sam B.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-08,11:51:32,TXN-35840,Sale,Jordan D.,Americano,16 oz,coffee,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-10-08,11:59:09,TXN-35876,Sale,Reese P.,Brown Sugar Cinnamon Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-10-08,11:59:52,TXN-35883,Sale,Skyler B.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.48,5.39,0.28,5.11
2025-10-08,12:11:44,TXN-35837,Sale,Taylor H.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.39,7.21,0.33,6.88
2025-10-08,12:24:34,TXN-35874,Sale,Quinn G.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,0.00,5.46,0.29,5.17
2025-10-08,12:29:45,TXN-35880,Sale,Parker Z.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-08,12:59:28,TXN-35892,Sale,Skyler J.,Brown Sugar Cinnamon Latte,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,2.30,8.57,0.36,8.21
2025-10-08,13:12:17,TXN-35852,Sale,Riley P.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-08,13:15:29,TXN-35849,Sale,Alex S.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,1.41,6.32,0.31,6.01
2025-10-08,13:15:51,TXN-35888,Sale,Sam W.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.69,6.96,0.32,6.64
2025-10-08,13:15:53,TXN-35850,Sale,Reese V.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.15,4.51,0.26,4.25
2025-10-08,13:20:23,TXN-35854,Sale,Jamie C.,Dirty Matcha Chai,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-10-08,13:54:32,TXN-35889,Sale,Quinn O.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.33,7.15,0.33,6.82
2025-10-08,13:57:12,TXN-35838,Sale,Rowan H.,Pumpkin Spice Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-08,14:04:20,TXN-35868,Sale,Quinn M.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.91,7.73,0.34,7.39
2025-10-08,14:05:13,TXN-35878,Sale,Taylor C.,Earl Gray Latte,16 oz,tea,Cash,5.50,0.57,4.93,0.45,0.00,5.38,0.00,5.38
2025-10-08,14:10:12,TXN-35861,Sale,Morgan B.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,1.41,6.87,0.32,6.55
2025-10-08,14:15:20,TXN-35827,Sale,Robin E.,Brown Sugar Cinnamon Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-10-08,14:24:37,TXN-35843,Sale,Alex X.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-08,14:25:48,TXN-35846,Sale,Casey U.,Dirty Matcha Chai,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-08,14:44:05,TXN-35841,Sale,Morgan G.,Pumpkin Spice Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-10-08,14:46:01,TXN-35887,Sale,Drew X.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.24,6.79,0.32,6.47
2025-10-08,14:46:36,TXN-35842,Sale,Casey D.,White Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.95,7.77,0.34,7.43
2025-10-08,15:04:09,TXN-35822,Sale,Elliot X.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-10-08,15:06:58,TXN-35901,Sale,Alex E.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.93,7.48,0.34,7.14
2025-10-08,15:14:34,TXN-35909,Refund,Jordan A.,White Mocha,12 oz,coffee,Cash,-5.75,0.00,-5.75,-0.52,0.00,-6.27,0.00,-6.27
2025-10-08,15:35:31,TXN-35856,Sale,Jordan Z.,Pumpkin Spice Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.41,6.96,0.32,6.64
2025-10-08,15:46:48,TXN-35908,Sale,Quinn P.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-08,15:47:13,TXN-35864,Sale,Alex A.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.28,5.74,0.29,5.45
2025-10-08,16:59:15,TXN-35820,Sale,Robin X.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.84,5.20,0.28,4.92
2025-10-09,07:32:35,TXN-36001,Sale,Skyler U.,Latte,12 oz,coffee,Credit Card,5.75,0.69,5.06,0.46,0.00,5.52,0.29,5.23
2025-10-09,08:05:43,TXN-35988,Sale,Taylor W.,Earl Gray Latte,16 oz,tea,Apple Pay,5.50,0.00,5.50,0.50,0.36,6.36,0.31,6.05
2025-10-09,08:08:12,TXN-35953,Sale,Jamie P.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.76,8.58,0.36,8.22
2025-10-09,08:23:16,TXN-35965,Sale,Parker U.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.16,6.98,0.32,6.66
2025-10-09,08:23:31,TXN-35956,Sale,Morgan N.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,0.19,4.01,0.25,3.76
2025-10-09,08:24:17,TXN-35918,Sale,Jamie Y.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-09,08:28:51,TXN-35979,Sale,Quinn K.,Latte,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-10-09,08:30:19,TXN-35981,Sale,Jamie I.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.51,7.33,0.33,7.00
2025-10-09,08:31:54,TXN-35943,Sale,Jamie Q.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.18,4.54,0.26,4.28
2025-10-09,08:39:41,TXN-35934,Sale,Rowan T.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-09,08:57:40,TXN-35985,Sale,Parker H.,Pumpkin Spice Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-09,08:59:08,TXN-35968,Sale,Jordan V.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-10-09,08:59:57,TXN-35941,Sale,Rowan T.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.12,7.21,0.33,6.88
2025-10-09,09:00:21,TXN-35914,Sale,Riley D.,Brown Sugar Cinnamon Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-10-09,09:03:20,TXN-35960,Sale,Rowan O.,Dirty Matcha Chai,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-10-09,09:04:36,TXN-35982,Sale,Avery S.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.64,5.00,0.28,4.72
2025-10-09,09:04:38,TXN-35995,Sale,Morgan T.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,1.13,3.37,0.31,0.96,4.64,0.27,4.37
2025-10-09,09:04:46,TXN-36002,Sale,Quinn X.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-10-09,09:07:12,TXN-35930,Sale,Morgan T.,Matcha Latte,16 oz,tea,Cash,6.50,0.65,5.85,0.53,0.00,6.38,0.00,6.38
2025-10-09,09:09:03,TXN-35932,Sale,Reese J.,Americano,16 oz,coffee,Credit Card,4.00,0.62,3.38,0.31,1.03,4.72,0.27,4.45
2025-10-09,09:13:42,TXN-35946,Sale,Avery S.,Dark Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-10-09,09:15:36,TXN-36000,Sale,Cameron J.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-10-09,09:23:38,TXN-35927,Sale,Riley F.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-10-09,09:24:19,TXN-35913,Sale,Skyler T.,Pumpkin Spice Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-10-09,09:24:51,TXN-35976,Sale,Morgan Z.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.39,5.30,0.28,5.02
2025-10-09,09:25:06,TXN-36008,Sale,Robin Y.,Dirty Matcha Chai,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.49,7.04,0.33,6.71
2025-10-09,09:27:40,TXN-35966,Sale,Parker J.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-09,09:39:39,TXN-35929,Sale,Skyler S.,Latte,16 oz,coffee,Apple Pay,6.25,0.62,5.63,0.51,0.97,7.11,0.33,6.78
2025-10-09,09:40:19,TXN-35939,Sale,Riley Z.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-10-09,09:41:41,TXN-35961,Sale,Parker X.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.43,8.25,0.36,7.89
2025-10-09,09:42:15,TXN-35992,Sale,Quinn F.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-10-09,09:43:00,TXN-36006,Sale,Quinn V.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-09,09:45:25,TXN-35975,Sale,Jordan M.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.51,6.78,0.32,6.46
2025-10-09,09:45:42,TXN-35984,Sale,Elliot E.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.79,7.61,0.34,7.27
2025-10-09,09:48:04,TXN-35947,Sale,Parker J.,Pumpkin Spice Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-10-09,09:48:07,TXN-35926,Sale,Cameron J.,Dark Mocha,12 oz,coffee,Apple Pay,5.75,1.01,4.74,0.43,0.00,5.17,0.28,4.89
2025-10-09,09:48:44,TXN-36003,Sale,Jordan O.,White Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-10-09,09:52:13,TXN-35920,Sale,Elliot S.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.00,6.00,0.55,0.38,6.93,0.32,6.61
2025-10-09,09:57:52,TXN-35945,Sale,Reese O.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-10-09,09:57:59,TXN-35937,Sale,Rowan O.,Earl Gray Latte,16 oz,tea,Apple Pay,5.50,0.00,5.50,0.50,0.60,6.60,0.32,6.28
2025-10-09,10:03:29,TXN-35983,Sale,Robin E.,Dirty Matcha Chai,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-10-09,10:04:22,TXN-35923,Sale,Jamie P.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,1.30,2.70,0.25,0.04,2.99,0.22,2.77
2025-10-09,10:05:45,TXN-35997,Sale,Taylor N.,Dirty Matcha Chai,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-10-09,10:07:02,TXN-35996,Sale,Elliot C.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-10-09,10:10:56,TXN-35959,Sale,Jamie C.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.11,7.38,0.33,7.05
2025-10-09,10:17:35,TXN-35910,Sale,Morgan U.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.86,7.95,0.35,7.60
2025-10-09,10:19:22,TXN-35944,Sale,Hayden G.,Brown Sugar Cinnamon Latte,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.41,7.23,0.33,6.90
